source_file,target_file,source_category,target_category,similarity,plagiarism
g2pE_taska.txt,g3pB_taskc.txt,heavy,heavy,0.82203734,True
g2pE_taska.txt,g3pB_taskd.txt,heavy,light,0.7658193,True
g2pE_taska.txt,g3pB_taske.txt,heavy,cut,0.8066922,True
g2pE_taska.txt,g3pC_taska.txt,heavy,cut,0.90128666,True
g2pE_taska.txt,g3pC_taskb.txt,heavy,non,0.79211694,True
g2pE_taska.txt,g3pC_taskc.txt,heavy,non,0.686009,False
g2pE_taska.txt,g3pC_taskd.txt,heavy,heavy,0.64920735,False
g2pE_taska.txt,g3pC_taske.txt,heavy,light,0.8065901,True
g2pE_taska.txt,g4pB_taska.txt,heavy,non,0.85292125,True
g2pE_taska.txt,g4pB_taskb.txt,heavy,non,0.7677101,True
g2pE_taska.txt,g4pB_taskc.txt,heavy,heavy,0.799606,True
g2pE_taska.txt,g4pB_taskd.txt,heavy,light,0.6995504,False
g2pE_taska.txt,g4pB_taske.txt,heavy,cut,0.77544785,True
g2pE_taska.txt,g4pC_taska.txt,heavy,cut,0.9690612,True
g2pE_taska.txt,g4pC_taskb.txt,heavy,non,0.6562155,False
g2pE_taska.txt,g4pC_taskc.txt,heavy,non,0.7877332,True
g2pE_taska.txt,g4pC_taskd.txt,heavy,heavy,0.7297113,True
g2pE_taska.txt,g4pC_taske.txt,heavy,light,0.8078903,True
g2pE_taska.txt,g4pD_taska.txt,heavy,light,0.9477682,True
g2pE_taska.txt,g4pD_taskb.txt,heavy,cut,0.7700589,True
g2pE_taska.txt,g4pD_taskc.txt,heavy,non,0.8345485,True
g2pE_taska.txt,g4pD_taskd.txt,heavy,non,0.796489,True
g2pE_taska.txt,g4pD_taske.txt,heavy,heavy,0.80655897,True
g2pE_taska.txt,g4pE_taska.txt,heavy,heavy,0.8758714,True
g2pE_taska.txt,g4pE_taskb.txt,heavy,light,0.7207706,True
g2pE_taska.txt,g4pE_taskc.txt,heavy,cut,0.72784525,True
g2pE_taska.txt,g4pE_taskd.txt,heavy,non,0.8068861,True
g2pE_taska.txt,g4pE_taske.txt,heavy,non,0.82210684,True
g2pE_taska.txt,orig_taska.txt,heavy,orig,0.97522444,True
g2pE_taska.txt,orig_taskb.txt,heavy,orig,0.71189255,True
g2pE_taska.txt,orig_taskc.txt,heavy,orig,0.8263912,True
g2pE_taska.txt,orig_taskd.txt,heavy,orig,0.7358556,True
g2pE_taska.txt,orig_taske.txt,heavy,orig,0.8075889,True
g2pE_taskb.txt,g2pE_taskc.txt,light,cut,0.68271935,False
g2pE_taskb.txt,g2pE_taskd.txt,light,non,0.6979282,False
g2pE_taskb.txt,g2pE_taske.txt,light,non,0.65278006,False
g2pE_taskb.txt,g3pA_taska.txt,light,non,0.71068347,True
g2pE_taskb.txt,g3pA_taskb.txt,light,heavy,0.8360973,True
g2pE_taskb.txt,g3pA_taskc.txt,light,light,0.7731329,True
g2pE_taskb.txt,g3pA_taskd.txt,light,cut,0.67209506,False
g2pE_taskb.txt,g3pA_taske.txt,light,non,0.6984506,False
g2pE_taskb.txt,g3pB_taska.txt,light,non,0.6953225,False
g2pE_taskb.txt,g3pB_taskb.txt,light,non,0.8242804,True
g2pE_taskb.txt,g3pB_taskc.txt,light,heavy,0.76378536,True
g2pE_taskb.txt,g3pB_taskd.txt,light,light,0.691864,False
g2pE_taskb.txt,g3pB_taske.txt,light,cut,0.67180216,False
g2pE_taskb.txt,g3pC_taska.txt,light,cut,0.638029,False
g2pE_taskb.txt,g3pC_taskb.txt,light,non,0.83599883,True
g2pE_taskb.txt,g3pC_taskc.txt,light,non,0.7481186,True
g2pE_taskb.txt,g3pC_taskd.txt,light,heavy,0.6178978,False
g2pE_taskb.txt,g3pC_taske.txt,light,light,0.6804411,False
g2pE_taskb.txt,g4pB_taska.txt,light,non,0.6770942,False
g2pE_taskb.txt,g4pB_taskb.txt,light,non,0.7853095,True
g2pE_taskb.txt,g4pB_taskc.txt,light,heavy,0.77631253,True
g2pE_taskb.txt,g4pB_taskd.txt,light,light,0.6602972,False
g2pE_taskb.txt,g4pB_taske.txt,light,cut,0.675987,False
g2pE_taskb.txt,g4pC_taska.txt,light,cut,0.7332632,True
g2pE_taskb.txt,g4pC_taskb.txt,light,non,0.82469845,True
g2pE_taskb.txt,g4pC_taskc.txt,light,non,0.77095723,True
g2pE_taskb.txt,g4pC_taskd.txt,light,heavy,0.6580157,False
g2pE_taskb.txt,g4pC_taske.txt,light,light,0.71727836,True
g2pE_taskb.txt,g4pD_taska.txt,light,light,0.74334747,True
g2pE_taskb.txt,g4pD_taskb.txt,light,cut,0.8070247,True
g2pE_taskb.txt,g4pD_taskc.txt,light,non,0.7729761,True
g2pE_taskb.txt,g4pD_taskd.txt,light,non,0.70467097,True
g2pE_taskb.txt,g4pD_taske.txt,light,heavy,0.7207967,True
g2pE_taskb.txt,g4pE_taska.txt,light,heavy,0.6788815,False
g2pE_taskb.txt,g4pE_taskb.txt,light,light,0.9206093,True
g2pE_taskb.txt,g4pE_taskc.txt,light,cut,0.6720429,False
g2pE_taskb.txt,g4pE_taskd.txt,light,non,0.77462083,True
g2pE_taskb.txt,g4pE_taske.txt,light,non,0.72853833,True
g2pE_taskb.txt,orig_taska.txt,light,orig,0.7391367,True
g2pE_taskb.txt,orig_taskb.txt,light,orig,0.89044636,True
g2pE_taskb.txt,orig_taskc.txt,light,orig,0.7730521,True
g2pE_taskb.txt,orig_taskd.txt,light,orig,0.67836916,False
g2pE_taskb.txt,orig_taske.txt,light,orig,0.7166038,True
g2pE_taskc.txt,g2pE_taskd.txt,cut,non,0.5775775,False
g2pE_taskc.txt,g2pE_taske.txt,cut,non,0.6508504,False
g2pE_taskc.txt,g3pA_taska.txt,cut,non,0.72015035,True
g2pE_taskc.txt,g3pA_taskb.txt,cut,heavy,0.70963144,True
g2pE_taskc.txt,g3pA_taskc.txt,cut,light,0.74171555,True
g2pE_taskc.txt,g3pA_taskd.txt,cut,cut,0.5576476,False
g2pE_taskc.txt,g3pA_taske.txt,cut,non,0.6696321,False
g2pE_taskc.txt,g3pB_taska.txt,cut,non,0.5983096,False
g2pE_taskc.txt,g3pB_taskb.txt,cut,non,0.7482436,True
g2pE_taskc.txt,g3pB_taskc.txt,cut,heavy,0.7324245,True
g2pE_taskc.txt,g3pB_taskd.txt,cut,light,0.59343106,False
g2pE_taskc.txt,g3pB_taske.txt,cut,cut,0.6592747,False
g2pE_taskc.txt,g3pC_taska.txt,cut,cut,0.53024375,False
g2pE_taskc.txt,g3pC_taskb.txt,cut,non,0.7369813,True
g2pE_taskc.txt,g3pC_taskc.txt,cut,non,0.6784685,False
g2pE_taskc.txt,g3pC_taskd.txt,cut,heavy,0.50352097,False
g2pE_taskc.txt,g3pC_taske.txt,cut,light,0.65020335,False
g2pE_taskc.txt,g4pB_taska.txt,cut,non,0.6088499,False
g2pE_taskc.txt,g4pB_taskb.txt,cut,non,0.70634377,True
g2pE_taskc.txt,g4pB_taskc.txt,cut,heavy,0.73983264,True
g2pE_taskc.txt,g4pB_taskd.txt,cut,light,0.5032464,False
g2pE_taskc.txt,g4pB_taske.txt,cut,cut,0.6709112,False
g2pE_taskc.txt,g4pC_taska.txt,cut,cut,0.69460356,False
g2pE_taskc.txt,g4pC_taskb.txt,cut,non,0.70529264,True
g2pE_taskc.txt,g4pC_taskc.txt,cut,non,0.6858758,False
g2pE_taskc.txt,g4pC_taskd.txt,cut,heavy,0.54670715,False
g2pE_taskc.txt,g4pC_taske.txt,cut,light,0.69655657,False
g2pE_taskc.txt,g4pD_taska.txt,cut,light,0.7224054,True
g2pE_taskc.txt,g4pD_taskb.txt,cut,cut,0.6755402,False
g2pE_taskc.txt,g4pD_taskc.txt,cut,non,0.71115375,True
g2pE_taskc.txt,g4pD_taskd.txt,cut,non,0.6440095,False
g2pE_taskc.txt,g4pD_taske.txt,cut,heavy,0.6594842,False
g2pE_taskc.txt,g4pE_taska.txt,cut,heavy,0.62747455,False
g2pE_taskc.txt,g4pE_taskb.txt,cut,light,0.7135531,True
g2pE_taskc.txt,g4pE_taskc.txt,cut,cut,0.6545727,False
g2pE_taskc.txt,g4pE_taskd.txt,cut,non,0.70360774,True
g2pE_taskc.txt,g4pE_taske.txt,cut,non,0.7117336,True
g2pE_taskc.txt,orig_taska.txt,cut,orig,0.6926845,False
g2pE_taskc.txt,orig_taskb.txt,cut,orig,0.7169727,True
g2pE_taskc.txt,orig_taskc.txt,cut,orig,0.74962413,True
g2pE_taskc.txt,orig_taskd.txt,cut,orig,0.55800134,False
g2pE_taskc.txt,orig_taske.txt,cut,orig,0.6836289,False
g2pE_taskd.txt,g2pE_taske.txt,non,non,0.7451675,True
g2pE_taskd.txt,g3pA_taska.txt,non,non,0.73818326,True
g2pE_taskd.txt,g3pA_taskb.txt,non,heavy,0.7411536,True
g2pE_taskd.txt,g3pA_taskc.txt,non,light,0.80716217,True
g2pE_taskd.txt,g3pA_taskd.txt,non,cut,0.8748055,True
g2pE_taskd.txt,g3pA_taske.txt,non,non,0.7820492,True
g2pE_taskd.txt,g3pB_taska.txt,non,non,0.7465578,True
g2pE_taskd.txt,g3pB_taskb.txt,non,non,0.69697845,False
g2pE_taskd.txt,g3pB_taskc.txt,non,heavy,0.8336479,True
g2pE_taskd.txt,g3pB_taskd.txt,non,light,0.82699585,True
g2pE_taskd.txt,g3pB_taske.txt,non,cut,0.75568116,True
g2pE_taskd.txt,g3pC_taska.txt,non,cut,0.7266321,True
g2pE_taskd.txt,g3pC_taskb.txt,non,non,0.72835684,True
g2pE_taskd.txt,g3pC_taskc.txt,non,non,0.7193451,True
g2pE_taskd.txt,g3pC_taskd.txt,non,heavy,0.81511885,True
g2pE_taskd.txt,g3pC_taske.txt,non,light,0.7630625,True
g2pE_taskd.txt,g4pB_taska.txt,non,non,0.7128134,True
g2pE_taskd.txt,g4pB_taskb.txt,non,non,0.7409215,True
g2pE_taskd.txt,g4pB_taskc.txt,non,heavy,0.7956985,True
g2pE_taskd.txt,g4pB_taskd.txt,non,light,0.8539773,True
g2pE_taskd.txt,g4pB_taske.txt,non,cut,0.7401794,True
g2pE_taskd.txt,g4pC_taska.txt,non,cut,0.772561,True
g2pE_taskd.txt,g4pC_taskb.txt,non,non,0.66333723,False
g2pE_taskd.txt,g4pC_taskc.txt,non,non,0.7573023,True
g2pE_taskd.txt,g4pC_taskd.txt,non,heavy,0.8766327,True
g2pE_taskd.txt,g4pC_taske.txt,non,light,0.7511429,True
g2pE_taskd.txt,g4pD_taska.txt,non,light,0.759474,True
g2pE_taskd.txt,g4pD_taskb.txt,non,cut,0.8315537,True
g2pE_taskd.txt,g4pD_taskc.txt,non,non,0.82156485,True
g2pE_taskd.txt,g4pD_taskd.txt,non,non,0.8248216,True
g2pE_taskd.txt,g4pD_taske.txt,non,heavy,0.7844859,True
g2pE_taskd.txt,g4pE_taska.txt,non,heavy,0.69484615,False
g2pE_taskd.txt,g4pE_taskb.txt,non,light,0.680461,False
g2pE_taskd.txt,g4pE_taskc.txt,non,cut,0.706223,True
g2pE_taskd.txt,g4pE_taskd.txt,non,non,0.812014,True
g2pE_taskd.txt,g4pE_taske.txt,non,non,0.693827,False
g2pE_taskd.txt,orig_taska.txt,non,orig,0.7779869,True
g2pE_taskd.txt,orig_taskb.txt,non,orig,0.6955105,False
g2pE_taskd.txt,orig_taskc.txt,non,orig,0.81582654,True
g2pE_taskd.txt,orig_taskd.txt,non,orig,0.8768109,True
g2pE_taskd.txt,orig_taske.txt,non,orig,0.77860963,True
g2pE_taske.txt,g3pA_taska.txt,non,non,0.71043277,True
g2pE_taske.txt,g3pA_taskb.txt,non,heavy,0.6787087,False
g2pE_taske.txt,g3pA_taskc.txt,non,light,0.7844918,True
g2pE_taske.txt,g3pA_taskd.txt,non,cut,0.6685005,False
g2pE_taske.txt,g3pA_taske.txt,non,non,0.8512269,True
g2pE_taske.txt,g3pB_taska.txt,non,non,0.7179011,True
g2pE_taske.txt,g3pB_taskb.txt,non,non,0.71569586,True
g2pE_taske.txt,g3pB_taskc.txt,non,heavy,0.81843394,True
g2pE_taske.txt,g3pB_taskd.txt,non,light,0.74400675,True
g2pE_taske.txt,g3pB_taske.txt,non,cut,0.8942573,True
g2pE_taske.txt,g3pC_taska.txt,non,cut,0.6658423,False
g2pE_taske.txt,g3pC_taskb.txt,non,non,0.73648983,True
g2pE_taske.txt,g3pC_taskc.txt,non,non,0.715275,True
g2pE_taske.txt,g3pC_taskd.txt,non,heavy,0.6039137,False
g2pE_taske.txt,g3pC_taske.txt,non,light,0.8368763,True
g2pE_taske.txt,g4pB_taska.txt,non,non,0.67930365,False
g2pE_taske.txt,g4pB_taskb.txt,non,non,0.6826221,False
g2pE_taske.txt,g4pB_taskc.txt,non,heavy,0.79588974,True
g2pE_taske.txt,g4pB_taskd.txt,non,light,0.63769513,False
g2pE_taske.txt,g4pB_taske.txt,non,cut,0.91713285,True
g2pE_taske.txt,g4pC_taska.txt,non,cut,0.76751053,True
g2pE_taske.txt,g4pC_taskb.txt,non,non,0.6742364,False
g2pE_taske.txt,g4pC_taskc.txt,non,non,0.7437053,True
g2pE_taske.txt,g4pC_taskd.txt,non,heavy,0.6647994,False
g2pE_taske.txt,g4pC_taske.txt,non,light,0.8991728,True
g2pE_taske.txt,g4pD_taska.txt,non,light,0.7554876,True
g2pE_taske.txt,g4pD_taskb.txt,non,cut,0.7253349,True
g2pE_taske.txt,g4pD_taskc.txt,non,non,0.7832031,True
g2pE_taske.txt,g4pD_taskd.txt,non,non,0.7564764,True
g2pE_taske.txt,g4pD_taske.txt,non,heavy,0.8629613,True
g2pE_taske.txt,g4pE_taska.txt,non,heavy,0.6836612,False
g2pE_taske.txt,g4pE_taskb.txt,non,light,0.64520484,False
g2pE_taske.txt,g4pE_taskc.txt,non,cut,0.73030746,True
g2pE_taske.txt,g4pE_taskd.txt,non,non,0.7688632,True
g2pE_taske.txt,g4pE_taske.txt,non,non,0.807847,True
g2pE_taske.txt,orig_taska.txt,non,orig,0.7687272,True
g2pE_taske.txt,orig_taskb.txt,non,orig,0.6435932,False
g2pE_taske.txt,orig_taskc.txt,non,orig,0.77503705,True
g2pE_taske.txt,orig_taskd.txt,non,orig,0.66980934,False
g2pE_taske.txt,orig_taske.txt,non,orig,0.9189177,True
g3pA_taska.txt,g3pA_taskb.txt,non,heavy,0.7053094,True
g3pA_taska.txt,g3pA_taskc.txt,non,light,0.7757735,True
g3pA_taska.txt,g3pA_taskd.txt,non,cut,0.68138057,False
g3pA_taska.txt,g3pA_taske.txt,non,non,0.7707792,True
g3pA_taska.txt,g3pB_taska.txt,non,non,0.85985184,True
g3pA_taska.txt,g3pB_taskb.txt,non,non,0.7101285,True
g3pA_taska.txt,g3pB_taskc.txt,non,heavy,0.786317,True
g3pA_taska.txt,g3pB_taskd.txt,non,light,0.701946,True
g3pA_taska.txt,g3pB_taske.txt,non,cut,0.73108995,True
g3pA_taska.txt,g3pC_taska.txt,non,cut,0.79003465,True
g3pA_taska.txt,g3pC_taskb.txt,non,non,0.74401045,True
g3pA_taska.txt,g3pC_taskc.txt,non,non,0.6686157,False
g3pA_taska.txt,g3pC_taskd.txt,non,heavy,0.60307294,False
g3pA_taska.txt,g3pC_taske.txt,non,light,0.7196441,True
g3pA_taska.txt,g4pB_taska.txt,non,non,0.8272027,True
g3pA_taska.txt,g4pB_taskb.txt,non,non,0.724409,True
g3pA_taska.txt,g4pB_taskc.txt,non,heavy,0.77089345,True
g3pA_taska.txt,g4pB_taskd.txt,non,light,0.636776,False
g3pA_taska.txt,g4pB_taske.txt,non,cut,0.71870726,True
g3pA_taska.txt,g4pC_taska.txt,non,cut,0.88047713,True
g3pA_taska.txt,g4pC_taskb.txt,non,non,0.6393343,False
g3pA_taska.txt,g4pC_taskc.txt,non,non,0.7378657,True
g3pA_taska.txt,g4pC_taskd.txt,non,heavy,0.6789012,False
g3pA_taska.txt,g4pC_taske.txt,non,light,0.74496347,True
g3pA_taska.txt,g4pD_taska.txt,non,light,0.89066744,True
g3pA_taska.txt,g4pD_taskb.txt,non,cut,0.7341485,True
g3pA_taska.txt,g4pD_taskc.txt,non,non,0.7765802,True
g3pA_taska.txt,g4pD_taskd.txt,non,non,0.72554946,True
g3pA_taska.txt,g4pD_taske.txt,non,heavy,0.7388869,True
g3pA_taska.txt,g4pE_taska.txt,non,heavy,0.8790479,True
g3pA_taska.txt,g4pE_taskb.txt,non,light,0.6954182,False
g3pA_taska.txt,g4pE_taskc.txt,non,cut,0.7007804,True
g3pA_taska.txt,g4pE_taskd.txt,non,non,0.75611234,True
g3pA_taska.txt,g4pE_taske.txt,non,non,0.74721706,True
g3pA_taska.txt,orig_taska.txt,non,orig,0.8833593,True
g3pA_taska.txt,orig_taskb.txt,non,orig,0.6935493,False
g3pA_taska.txt,orig_taskc.txt,non,orig,0.78511953,True
g3pA_taska.txt,orig_taskd.txt,non,orig,0.6846719,False
g3pA_taska.txt,orig_taske.txt,non,orig,0.74081767,True
g3pA_taskb.txt,g3pA_taskc.txt,heavy,light,0.8149914,True
g3pA_taskb.txt,g3pA_taskd.txt,heavy,cut,0.68428844,False
g3pA_taskb.txt,g3pA_taske.txt,heavy,non,0.7305448,True
g3pA_taskb.txt,g3pB_taska.txt,heavy,non,0.66502607,False
g3pA_taskb.txt,g3pB_taskb.txt,heavy,non,0.9158354,True
g3pA_taskb.txt,g3pB_taskc.txt,heavy,heavy,0.79986054,True
g3pA_taskb.txt,g3pB_taskd.txt,heavy,light,0.7181819,True
g3pA_taskb.txt,g3pB_taske.txt,heavy,cut,0.702779,True
g3pA_taskb.txt,g3pC_taska.txt,heavy,cut,0.6123772,False
g3pA_taskb.txt,g3pC_taskb.txt,heavy,non,0.9059766,True
g3pA_taskb.txt,g3pC_taskc.txt,heavy,non,0.8063996,True
g3pA_taskb.txt,g3pC_taskd.txt,heavy,heavy,0.608657,False
g3pA_taskb.txt,g3pC_taske.txt,heavy,light,0.69502157,False
g3pA_taskb.txt,g4pB_taska.txt,heavy,non,0.6693155,False
g3pA_taskb.txt,g4pB_taskb.txt,heavy,non,0.9124439,True
g3pA_taskb.txt,g4pB_taskc.txt,heavy,heavy,0.7920796,True
g3pA_taskb.txt,g4pB_taskd.txt,heavy,light,0.64692163,False
g3pA_taskb.txt,g4pB_taske.txt,heavy,cut,0.70026076,True
g3pA_taskb.txt,g4pC_taska.txt,heavy,cut,0.7089486,True
g3pA_taskb.txt,g4pC_taskb.txt,heavy,non,0.87554884,True
g3pA_taskb.txt,g4pC_taskc.txt,heavy,non,0.7833837,True
g3pA_taskb.txt,g4pC_taskd.txt,heavy,heavy,0.6755959,False
g3pA_taskb.txt,g4pC_taske.txt,heavy,light,0.73380166,True
g3pA_taskb.txt,g4pD_taska.txt,heavy,light,0.7056513,True
g3pA_taskb.txt,g4pD_taskb.txt,heavy,cut,0.8744922,True
g3pA_taskb.txt,g4pD_taskc.txt,heavy,non,0.8225747,True
g3pA_taskb.txt,g4pD_taskd.txt,heavy,non,0.6772234,False
g3pA_taskb.txt,g4pD_taske.txt,heavy,heavy,0.72761476,True
g3pA_taskb.txt,g4pE_taska.txt,heavy,heavy,0.66676354,False
g3pA_taskb.txt,g4pE_taskb.txt,heavy,light,0.887967,True
g3pA_taskb.txt,g4pE_taskc.txt,heavy,cut,0.7012694,True
g3pA_taskb.txt,g4pE_taskd.txt,heavy,non,0.80413425,True
g3pA_taskb.txt,g4pE_taske.txt,heavy,non,0.7351843,True
g3pA_taskb.txt,orig_taska.txt,heavy,orig,0.7126713,True
g3pA_taskb.txt,orig_taskb.txt,heavy,orig,0.95153975,True
g3pA_taskb.txt,orig_taskc.txt,heavy,orig,0.80627227,True
g3pA_taskb.txt,orig_taskd.txt,heavy,orig,0.68706334,False
g3pA_taskb.txt,orig_taske.txt,heavy,orig,0.74169457,True
g3pA_taskc.txt,g3pA_taskd.txt,light,cut,0.7773595,True
g3pA_taskc.txt,g3pA_taske.txt,light,non,0.8148184,True
g3pA_taskc.txt,g3pB_taska.txt,light,non,0.7786807,True
g3pA_taskc.txt,g3pB_taskb.txt,light,non,0.81548476,True
g3pA_taskc.txt,g3pB_taskc.txt,light,heavy,0.95378965,True
g3pA_taskc.txt,g3pB_taskd.txt,light,light,0.7881338,True
g3pA_taskc.txt,g3pB_taske.txt,light,cut,0.8100176,True
g3pA_taskc.txt,g3pC_taska.txt,light,cut,0.7011782,True
g3pA_taskc.txt,g3pC_taskb.txt,light,non,0.845884,True
g3pA_taskc.txt,g3pC_taskc.txt,light,non,0.88066983,True
g3pA_taskc.txt,g3pC_taskd.txt,light,heavy,0.6926558,False
g3pA_taskc.txt,g3pC_taske.txt,light,light,0.7936544,True
g3pA_taskc.txt,g4pB_taska.txt,light,non,0.7609425,True
g3pA_taskc.txt,g4pB_taskb.txt,light,non,0.8033224,True
g3pA_taskc.txt,g4pB_taskc.txt,light,heavy,0.9740422,True
g3pA_taskc.txt,g4pB_taskd.txt,light,light,0.7390244,True
g3pA_taskc.txt,g4pB_taske.txt,light,cut,0.80314666,True
g3pA_taskc.txt,g4pC_taska.txt,light,cut,0.8014879,True
g3pA_taskc.txt,g4pC_taskb.txt,light,non,0.79503775,True
g3pA_taskc.txt,g4pC_taskc.txt,light,non,0.87338305,True
g3pA_taskc.txt,g4pC_taskd.txt,light,heavy,0.76719487,True
g3pA_taskc.txt,g4pC_taske.txt,light,light,0.8286896,True
g3pA_taskc.txt,g4pD_taska.txt,light,light,0.7939037,True
g3pA_taskc.txt,g4pD_taskb.txt,light,cut,0.85661715,True
g3pA_taskc.txt,g4pD_taskc.txt,light,non,0.89129555,True
g3pA_taskc.txt,g4pD_taskd.txt,light,non,0.8055468,True
g3pA_taskc.txt,g4pD_taske.txt,light,heavy,0.8314979,True
g3pA_taskc.txt,g4pE_taska.txt,light,heavy,0.71633196,True
g3pA_taskc.txt,g4pE_taskb.txt,light,light,0.80014944,True
g3pA_taskc.txt,g4pE_taskc.txt,light,cut,0.92095774,True
g3pA_taskc.txt,g4pE_taskd.txt,light,non,0.8504478,True
g3pA_taskc.txt,g4pE_taske.txt,light,non,0.80568945,True
g3pA_taskc.txt,orig_taska.txt,light,orig,0.80546767,True
g3pA_taskc.txt,orig_taskb.txt,light,orig,0.81906193,True
g3pA_taskc.txt,orig_taskc.txt,light,orig,0.9808942,True
g3pA_taskc.txt,orig_taskd.txt,light,orig,0.776745,True
g3pA_taskc.txt,orig_taske.txt,light,orig,0.8359701,True
g3pA_taskd.txt,g3pA_taske.txt,cut,non,0.695036,False
g3pA_taskd.txt,g3pB_taska.txt,cut,non,0.6847986,False
g3pA_taskd.txt,g3pB_taskb.txt,cut,non,0.6320743,False
g3pA_taskd.txt,g3pB_taskc.txt,cut,heavy,0.7844306,True
g3pA_taskd.txt,g3pB_taskd.txt,cut,light,0.8787421,True
g3pA_taskd.txt,g3pB_taske.txt,cut,cut,0.68330616,False
g3pA_taskd.txt,g3pC_taska.txt,cut,cut,0.66383064,False
g3pA_taskd.txt,g3pC_taskb.txt,cut,non,0.68431526,False
g3pA_taskd.txt,g3pC_taskc.txt,cut,non,0.73370767,True
g3pA_taskd.txt,g3pC_taskd.txt,cut,heavy,0.9387029,True
g3pA_taskd.txt,g3pC_taske.txt,cut,light,0.6897882,False
g3pA_taskd.txt,g4pB_taska.txt,cut,non,0.69530207,False
g3pA_taskd.txt,g4pB_taskb.txt,cut,non,0.63736004,False
g3pA_taskd.txt,g4pB_taskc.txt,cut,heavy,0.7687857,True
g3pA_taskd.txt,g4pB_taskd.txt,cut,light,0.97564536,True
g3pA_taskd.txt,g4pB_taske.txt,cut,cut,0.68226755,False
g3pA_taskd.txt,g4pC_taska.txt,cut,cut,0.7248198,True
g3pA_taskd.txt,g4pC_taskb.txt,cut,non,0.6500462,False
g3pA_taskd.txt,g4pC_taskc.txt,cut,non,0.7371068,True
g3pA_taskd.txt,g4pC_taskd.txt,cut,heavy,0.9947289,True
g3pA_taskd.txt,g4pC_taske.txt,cut,light,0.7070687,True
g3pA_taskd.txt,g4pD_taska.txt,cut,light,0.7274543,True
g3pA_taskd.txt,g4pD_taskb.txt,cut,cut,0.8016101,True
g3pA_taskd.txt,g4pD_taskc.txt,cut,non,0.7957201,True
g3pA_taskd.txt,g4pD_taskd.txt,cut,non,0.8654802,True
g3pA_taskd.txt,g4pD_taske.txt,cut,heavy,0.7341502,True
g3pA_taskd.txt,g4pE_taska.txt,cut,heavy,0.62106943,False
g3pA_taskd.txt,g4pE_taskb.txt,cut,light,0.6542492,False
g3pA_taskd.txt,g4pE_taskc.txt,cut,cut,0.6973755,False
g3pA_taskd.txt,g4pE_taskd.txt,cut,non,0.7924948,True
g3pA_taskd.txt,g4pE_taske.txt,cut,non,0.6424853,False
g3pA_taskd.txt,orig_taska.txt,cut,orig,0.72921705,True
g3pA_taskd.txt,orig_taskb.txt,cut,orig,0.6760774,False
g3pA_taskd.txt,orig_taskc.txt,cut,orig,0.7794852,True
g3pA_taskd.txt,orig_taskd.txt,cut,orig,0.99776983,True
g3pA_taskd.txt,orig_taske.txt,cut,orig,0.7266765,True
g3pA_taske.txt,g3pB_taska.txt,non,non,0.75260437,True
g3pA_taske.txt,g3pB_taskb.txt,non,non,0.7571206,True
g3pA_taske.txt,g3pB_taskc.txt,non,heavy,0.8476199,True
g3pA_taske.txt,g3pB_taskd.txt,non,light,0.7427979,True
g3pA_taske.txt,g3pB_taske.txt,non,cut,0.8555844,True
g3pA_taske.txt,g3pC_taska.txt,non,cut,0.70913094,True
g3pA_taske.txt,g3pC_taskb.txt,non,non,0.7780436,True
g3pA_taske.txt,g3pC_taskc.txt,non,non,0.7698369,True
g3pA_taske.txt,g3pC_taskd.txt,non,heavy,0.6443453,False
g3pA_taske.txt,g3pC_taske.txt,non,light,0.8355024,True
g3pA_taske.txt,g4pB_taska.txt,non,non,0.69318193,False
g3pA_taske.txt,g4pB_taskb.txt,non,non,0.7701916,True
g3pA_taske.txt,g4pB_taskc.txt,non,heavy,0.81736887,True
g3pA_taske.txt,g4pB_taskd.txt,non,light,0.6741854,False
g3pA_taske.txt,g4pB_taske.txt,non,cut,0.86299515,True
g3pA_taske.txt,g4pC_taska.txt,non,cut,0.7987278,True
g3pA_taske.txt,g4pC_taskb.txt,non,non,0.71623075,True
g3pA_taske.txt,g4pC_taskc.txt,non,non,0.7495742,True
g3pA_taske.txt,g4pC_taskd.txt,non,heavy,0.69142056,False
g3pA_taske.txt,g4pC_taske.txt,non,light,0.86136496,True
g3pA_taske.txt,g4pD_taska.txt,non,light,0.7890191,True
g3pA_taske.txt,g4pD_taskb.txt,non,cut,0.78996307,True
g3pA_taske.txt,g4pD_taskc.txt,non,non,0.8372352,True
g3pA_taske.txt,g4pD_taskd.txt,non,non,0.7333516,True
g3pA_taske.txt,g4pD_taske.txt,non,heavy,0.86981,True
g3pA_taske.txt,g4pE_taska.txt,non,heavy,0.752929,True
g3pA_taske.txt,g4pE_taskb.txt,non,light,0.6859361,False
g3pA_taske.txt,g4pE_taskc.txt,non,cut,0.7400214,True
g3pA_taske.txt,g4pE_taskd.txt,non,non,0.81425595,True
g3pA_taske.txt,g4pE_taske.txt,non,non,0.8142766,True
g3pA_taske.txt,orig_taska.txt,non,orig,0.80140793,True
g3pA_taske.txt,orig_taskb.txt,non,orig,0.6989294,False
g3pA_taske.txt,orig_taskc.txt,non,orig,0.81607723,True
g3pA_taske.txt,orig_taskd.txt,non,orig,0.6985446,False
g3pA_taske.txt,orig_taske.txt,non,orig,0.8846588,True
g3pB_taska.txt,g3pB_taskb.txt,non,non,0.6571064,False
g3pB_taska.txt,g3pB_taskc.txt,non,heavy,0.78077453,True
g3pB_taska.txt,g3pB_taskd.txt,non,light,0.70790756,True
